640,3,11
641,3,0
642,10,0
643,4,13
644,4,0
645,0,0
646,23,0
647,5,3
648,7,2
649,3,6
650,6,0
651,16,0
652,6,0
653,2,7
654,10,0
655,1,3
656,11,0
657,16,1
658,4,0
659,6,1
660,5,6
661,0,0
662,1,0
663,3,3
664,0,4
665,10,0
666,1,0
667,8,3
668,5,0
669,0,0
670,12,1
671,4,5
672,11,0
673,2,9
674,0,1
675,5,4
676,3,2
677,6,1
678,1,6
679,3,8
680,6,0
681,2,0
682,2,0
683,8,8
684,5,0
685,23,0
686,3,4
687,6,0
688,5,1
689,8,0
690,5,0
691,4,103
692,10,0
693,1,0
694,3,0
695,0,0
696,10,0
697,7,0
698,2,6
699,4,0
700,0,6
701,8,0
702,6,0
703,7,0
704,4,31
705,1,72
706,7,10
707,6,1
708,8,0
709,0,1
710,14,0
711,4,1
712,4,0
713,12,0
714,6,5
715,11,0
716,19,0
717,4,0
718,19,0
719,1,0
720,6,0
721,7,12
722,1,4
723,11,0
724,2,23
725,2,0
726,12,7
727,4,2
728,3,1
729,4,0
730,1,2
731,5,2
732,6,13
733,9,1
734,0,0
735,9,0
736,6,0
737,8,0
738,3,0
739,4,0
740,3,3
741,2,47
742,17,3
743,11,2
744,5,0
745,2,0
746,1,16
747,1,0
748,1,0
749,14,1
750,4,0
751,5,0
752,6,0
753,7,6
754,1,0
755,11,0
756,5,23
757,10,0
758,10,2
759,5,0
760,3,0
761,10,5
762,6,1
763,4,0
764,10,0
765,0,21
766,0,0
767,5,0
768,6,0
769,2,0
770,34,0
771,8,0
772,4,0
773,3,16
774,7,0
775,6,1
776,3,0
777,6,0
778,13,0
779,5,1
780,17,0
781,0,1
782,9,0
783,20,5
784,9,0
785,14,0
786,1,0
787,4,0
788,1,28
789,13,0
790,5,0
791,2,209
792,0,0
793,2,0
794,3,0
795,13,0
796,4,0
797,8,0
798,4,1
799,5,5
800,16,0
801,3,0
802,2,0
803,5,0
804,6,3
805,11,0
806,11,0
807,1,5
808,10,11
809,7,0
810,16,1
811,2,1
812,5,5
813,7,0
814,6,7
815,5,0
816,3,0
817,3,13
818,3,45
819,14,6
820,5,0
821,4,12
822,0,2
823,6,0
824,3,0
825,5,0
826,0,1
827,11,0
828,4,2
829,3,2
830,0,0
831,5,0
832,5,0
833,7,0
834,8,8
835,6,0
836,3,0
837,4,0
838,1,0
839,16,0
840,3,2
841,7,0
842,14,0
843,6,1
844,4,7
845,1,0
846,4,2
847,0,1
848,8,0
849,6,3
850,5,0
851,3,15
852,3,4
853,11,2
854,7,0
855,6,0
856,4,0
857,9,5
858,6,0
859,9,0
860,8,0
861,1,0
862,4,2
863,3,0
864,9,0
865,6,6
866,2,5
867,6,0
868,7,1
869,9,1
870,8,2
871,5,1
872,3,0
873,2,0
874,4,131
875,1,23
876,3,0
877,1,0
878,8,1
879,2,62
880,8,0
881,9,0
882,0,8
883,8,0
884,2,0
885,7,0
886,10,0
887,2,0
888,4,1
889,3,0
890,3,0
891,4,0
892,0,1
893,4,0
894,14,0
895,6,0
896,11,6
897,6,0
898,5,2
899,3,2
900,7,0
901,6,0
902,5,1
903,7,0
904,5,5
905,10,2
906,1,0
907,7,0
908,15,0
909,4,0
910,6,0
911,2,0
912,4,0
913,8,0
914,3,0
915,5,21
916,13,5
917,10,0
918,6,0
919,1,0
920,0,7
921,4,8
922,2,2
923,7,0
924,18,1
925,1,2
926,4,0
927,5,1
928,15,0
929,2,16
930,2,0
931,1,2
932,10,0
933,1,59
934,4,0
935,0,0
936,1,0
937,4,0
938,7,1
939,5,5
940,12,0
941,4,0
942,0,0
943,5,1
944,6,0
945,0,2
946,0,3
947,5,2
948,7,0
949,8,1
950,7,0
951,12,0
952,13,0
953,11,0
954,4,3
955,6,0
956,0,887
957,15,1
958,2,0
959,7,1
960,6,0
961,6,0
962,11,0
963,1,0
964,6,1
965,4,5
966,0,0
967,3,0
968,4,0
969,5,0
970,7,0
971,0,175
972,5,0
973,3,3
974,7,1
975,2,0
976,2,0
977,11,0
978,6,0
979,3,0
980,20,2
981,2,0
982,2,11
983,14,1
984,8,0
985,11,5
986,4,0
987,6,0
988,7,1
989,8,0
990,12,0
991,2,23
992,3,0
993,7,5
994,4,13
995,2,0
996,3,2
997,7,0
998,6,2
999,5,1
1000,18,0
1001,6,61
1002,1,0
1003,7,1
1004,2,0
1005,2,2
1006,14,0
1007,6,10
1008,23,0
1009,11,0
1010,8,0
1011,0,10
1012,5,0
1013,8,0
1014,0,0
1015,3,0
1016,2,1
1017,6,7
1018,3,8
1019,7,0
1020,11,0
1021,4,1
1022,1,64
1023,4,0
1024,13,4
1025,20,0
1026,8,1
1027,12,0
1028,11,0
1029,3,0
1030,1,5
1031,8,0
1032,28,0
1033,8,2
1034,5,0
1035,3,0
1036,7,0
1037,4,0
1038,2,18
1039,3,0
1040,6,0
1041,1,7
1042,4,0
1043,3,1
1044,2,3
1045,4,0
1046,4,11
1047,10,3
1048,1,0
1049,2,0
1050,4,6
1051,5,0
1052,7,0
1053,2,3
1054,9,0
1055,7,2
1056,10,6
1057,4,0
1058,12,1
1059,4,0
1060,1,5
1061,3,3
1062,19,0
1063,2,9
1064,2,1
1065,5,0
1066,4,0
1067,7,0
1068,3,7
1069,1,0
1070,32,0
1071,1,0
1072,17,0
1073,1,4
1074,1,0
1075,18,0
1076,1,28
1077,2,9
1078,14,0
1079,1,0
1080,4,2
1081,13,0
1082,2,0
1083,1,4
1084,28,0
1085,5,0
1086,5,1
1087,9,0
1088,5,1
1089,6,0
1090,3,0
1091,9,1
1092,5,0
1093,7,0
1094,6,1
1095,5,0
1096,7,0
1097,1,0
1098,3,0
1099,7,5
1100,2,2
1101,5,0
1102,5,0
1103,7,16
1104,0,8
1105,21,0
1106,6,0
1107,8,18
1108,14,0
1109,2,4
1110,2,2
1111,6,9
1112,6,1
1113,4,0
1114,13,0
1115,1,5
1116,7,0
1117,13,20
1118,4,0
1119,8,0
1120,2,2
1121,2,0
1122,6,0
1123,6,14
1124,2,34
1125,6,1
1126,18,0
1127,28,0
1128,0,0
1129,5,8
1130,2,13
1131,7,19
1132,4,0
1133,12,0
1134,7,0
1135,1,0
1136,1,3
1137,13,0
1138,7,1
1139,4,1
1140,4,2
1141,6,0
1142,0,5
1143,0,3
1144,1,0
1145,2,0
1146,1,0
1147,5,7
1148,6,0
1149,2,1
1150,6,14
1151,13,0
1152,7,0
1153,2,65
1154,4,10
1155,7,0
1156,5,0
1157,6,0
1158,3,0
1159,2,0
1160,5,0
1161,1,0
1162,5,0
1163,10,5
1164,2,56
1165,8,0
1166,7,0
1167,7,2
1168,27,0
1169,8,0
1170,5,0
1171,4,3
1172,5,3
1173,2,0
1174,5,5
1175,7,0
1176,3,6
1177,2,0
1178,12,1
1179,2,0
1180,6,0
1181,5,0
1182,6,2
1183,25,3
1184,6,0
1185,3,0
1186,1,2
1187,5,0
1188,0,0
1189,1,0
1190,8,0
1191,2,4
1192,4,1
1193,4,0
1194,2,10
1195,3,0
1196,0,0
1197,5,0
1198,4,2
1199,6,5
1200,18,0
1201,3,0
1202,4,6
1203,5,0
1204,12,0
1205,10,0
1206,16,0
1207,5,1
1208,3,31
1209,10,0
1210,0,1
1211,5,11
1212,2,0
1213,23,0
1214,3,0
1215,2,0
1216,4,0
1217,16,0
1218,14,0
1219,6,0
1220,2,30
1221,2,0
1222,7,0
1223,3,0
1224,5,0
1225,7,0
1226,6,0
1227,0,23
1228,8,2
1229,1,0
1230,9,11
1231,6,7
1232,10,7
1233,3,1
1234,4,0
1235,0,1
1236,2,1
1237,8,0
1238,1,0
1239,7,0
1240,7,0
1241,7,0
1242,5,4
1243,4,0
1244,7,1
1245,7,0
1246,9,5
1247,4,0
1248,2,0
1249,2,5
1250,13,1
1251,9,0
1252,4,0
1253,1,4
1254,2,1
1255,3,0
1256,2,0
1257,5,0
1258,10,7
1259,5,4
1260,6,0
1261,10,0
1262,4,4
1263,13,4
1264,4,0
1265,6,0
1266,2,0
1267,5,0
1268,14,3
1269,2,0
1270,7,3
1271,2,2
1272,4,0
1273,3,1
1274,2,0
1275,10,1
1276,2,1
1277,6,0
1278,3,6
1279,7,1
1280,5,2
1281,2,0
1282,1,76
1283,1,0
1284,3,0
1285,6,1
1286,5,1
1287,14,0
1288,3,0
1289,2,0
1290,10,3
1291,1,1
1292,9,1
1293,3,0
1294,5,0
1295,8,0
1296,1,0
1297,8,4
1298,5,7
1299,6,0
1300,8,0
1301,10,0
1302,3,0
1303,4,0
1304,7,0
1305,2,2
1306,2,2
1307,7,0
1308,1,0
1309,6,0
1310,9,0
1311,4,0
1312,8,0
1313,2,0
1314,2,184
1315,6,0
1316,3,3
1317,4,2
1318,3,7
1319,4,0
1320,3,0
1321,4,11
1322,8,18
1323,5,0
1324,1,4
1325,1,0
1326,6,0
1327,1,0
1328,1,0
1329,3,6
1330,5,2
1331,6,18
1332,8,0
1333,0,5
1334,9,0
1335,11,5
1336,12,0
1337,1,5
1338,6,3
1339,2,0
1340,11,0
1341,7,0
1342,1,3
1343,1,0
1344,2,3
1345,0,0
1346,4,0
1347,1,24
1348,6,0
1349,7,0
1350,3,0
1351,4,0
1352,6,3
1353,8,0
1354,3,0
1355,18,0
1356,1,0
1357,3,0
1358,4,0
1359,4,3
1360,1,2
1361,2,49
1362,3,134
1363,6,0
1364,2,10
1365,13,0
1366,1,0
1367,4,0
1368,4,0
1369,3,0
1370,2,1
1371,5,1
1372,3,0
1373,20,0
1374,9,0
1375,2,4
1376,7,0
1377,2,0
1378,10,0
1379,4,2
1380,11,1
1381,20,0
1382,3,0
1383,8,1
1384,6,3
1385,6,0
1386,5,23
1387,1,1
1388,12,1
1389,6,4
1390,3,0
1391,7,0
1392,7,4
1393,8,1
1394,17,0
1395,4,0
1396,10,3
1397,13,0
1398,17,2
1399,12,0
1400,3,15
1401,3,0
1402,7,0
1403,7,0
1404,5,0
1405,10,0
1406,15,0
1407,6,0
1408,5,0
1409,5,0
1410,7,0
1411,2,1
1412,2,2
1413,13,0
1414,8,0
1415,15,0
1416,0,0
1417,1,0
1418,2,1
1419,1,0
1420,3,3
1421,4,0
1422,7,4
1423,5,2
1424,5,0
1425,22,2
1426,3,0
1427,5,95
1428,7,0
1429,16,1
1430,4,0
1431,4,3
1432,2,0
1433,0,4
1434,6,0
1435,1,43
1436,3,0
1437,13,0
1438,3,0
1439,3,43
1440,6,0
1441,0,8
1442,1,0
1443,2,34
1444,5,1
1445,6,1
1446,1,251
1447,7,4
1448,4,2
1449,2,0
1450,7,2
1451,11,0
1452,11,0
1453,1,1
1454,3,1
1455,2,0
1456,4,32
1457,6,1
1458,6,0
1459,1,1
1460,4,2
1461,4,0
1462,9,3
1463,6,0
1464,3,1
1465,3,28
1466,3,6
1467,1,0
1468,1,0
1469,7,0
1470,4,1
1471,2,0
1472,2,32
1473,9,0
1474,3,4
1475,6,0
1476,12,2
1477,2,2
1478,6,0
1479,6,0
1480,6,0
1481,4,2
1482,8,2
1483,5,0
1484,5,2
1485,1,12
1486,4,0
1487,6,0
1488,11,0
1489,1,0
1490,1,0
1491,1,0
1492,1,14
1493,3,0
1494,10,0
1495,3,2
1496,0,0
1497,3,0
1498,5,0
1499,12,0
1500,2,8
1501,0,2
1502,3,2
1503,0,35
1504,14,0
1505,4,0
1506,1,0
1507,3,0
1508,7,0
1509,5,4
1510,8,0
1511,16,0
1512,16,0
1513,1,0
1514,2,0
1515,2,1
1516,6,0
1517,10,0
1518,0,54
1519,8,0
1520,13,0
1521,4,0
1522,6,0
1523,11,0
1524,5,4
1525,12,1
1526,7,1
1527,11,0
1528,1,0
1529,5,6
1530,6,0
1531,3,0
1532,3,0
1533,4,0
1534,1,0
1535,2,7
1536,5,0
1537,1,1
1538,1,4
1539,7,0
1540,8,0
1541,18,1
1542,1,4
1543,2,0
1544,3,11
1545,13,7
1546,0,9
1547,15,0
1548,5,1
1549,3,3
1550,6,1
1551,1,0
1552,18,0
1553,18,0
1554,8,0
1555,10,0
1556,3,0
1557,5,2
1558,1,0
1559,3,0
1560,2,1
1561,2,17
1562,3,19
1563,3,8
1564,2,8
1565,0,0
1566,9,1
1567,4,7
1568,7,0
1569,12,2
1570,6,0
1571,2,1
1572,5,0
1573,4,0
1574,2,0
1575,5,0
1576,5,0
1577,0,0
1578,1,2
1579,2,14
1580,3,1
1581,0,2
1582,4,0
1583,10,0
1584,4,0
1585,10,0
1586,14,6
1587,4,33
1588,3,2
1589,8,0
1590,8,15
1591,11,0
1592,0,0
1593,1,0
1594,7,0
1595,8,0
1596,1,0
1597,3,0
1598,12,1
1599,10,0
1600,7,0
1601,6,0
1602,2,1
1603,16,0
1604,1,5
1605,2,0
1606,3,0
1607,8,1
1608,2,3
1609,1,1
1610,9,7
1611,8,21
1612,11,0
1613,4,0
1614,4,8
1615,14,0
1616,12,1
1617,1,2
1618,2,6
1619,7,0
1620,3,0
1621,5,20
1622,18,0
1623,17,8
1624,7,1
1625,19,0
1626,8,0
1627,3,0
1628,1,41
1629,7,2
1630,9,0
1631,8,0
1632,10,4
1633,11,0
1634,0,0
1635,5,21
1636,8,0
1637,3,2
1638,4,1
1639,7,1
1640,3,0
1641,13,0
1642,5,87
1643,2,12
1644,6,0
1645,24,0
1646,4,1
1647,6,39
1648,7,0
1649,2,0
1650,8,1
1651,4,0
1652,8,0
1653,2,0
1654,8,0
1655,6,11
1656,3,0
1657,7,0
1658,0,382
1659,1,0
1660,8,0
1661,3,0
1662,9,0
1663,5,0
1664,9,1
1665,7,0
1666,26,0
1667,9,0
1668,0,0
1669,9,0
1670,1,0
1671,5,0
1672,1,106
1673,2,0
1674,3,2
1675,5,0
1676,4,14
1677,5,0
1678,3,0
1679,12,0
1680,14,0
1681,6,0
1682,7,0
1683,3,5
1684,5,0
1685,2,0
1686,6,0
1687,5,6
1688,3,0
1689,1,0
1690,11,1
1691,1,51
1692,9,4
1693,3,0
1694,1,7
1695,4,0
1696,7,1
1697,0,2
1698,2,1
1699,8,0
1700,6,2
1701,2,1
1702,17,1
1703,4,0
1704,1,322
1705,1,86
1706,2,25
1707,2,1
1708,1,40
1709,3,25
1710,1,2
1711,8,0
1712,2,1
1713,9,1
1714,2,1
1715,4,0
1716,3,0
1717,5,0
1718,3,0
1719,18,0
1720,18,0
1721,14,0
1722,5,1
1723,6,1
1724,6,1
1725,12,7
1726,4,0
1727,1,4
1728,1,0
1729,5,1
1730,7,0
1731,13,0
1732,13,0
1733,8,0
1734,3,8
1735,0,3
1736,1,0
1737,9,0
1738,7,0
1739,1,0
1740,7,0
1741,2,2
1742,3,16
1743,12,0
1744,1,0
1745,7,0
1746,2,6
1747,10,3
1748,13,0
1749,5,4
1750,13,0
1751,3,56
1752,8,0
1753,2,0
1754,12,0
1755,6,0
1756,3,0
1757,5,0
1758,3,12
1759,9,0
1760,2,0
1761,6,12
1762,8,0
1763,12,0
1764,2,1
1765,3,4
1766,2,72
1767,4,0
1768,3,0
1769,5,7
1770,4,2
1771,10,0
1772,4,0
1773,3,2
1774,5,64
1775,7,1
1776,4,0
1777,3,1
1778,9,1
1779,6,0
1780,17,0
1781,4,58
1782,1,1
1783,1,395
1784,4,9
1785,1,0
1786,8,0
1787,1,0
1788,11,0
1789,8,4
1790,3,1
1791,8,0
1792,5,3
1793,4,0
1794,1,7
1795,2,2
1796,18,1
1797,13,0
1798,4,0
1799,3,128
1800,0,0
1801,2,6
1802,9,0
1803,2,0
1804,15,0
1805,5,4
1806,2,0
1807,4,0
1808,6,4
1809,7,12
1810,5,0
1811,19,1
1812,6,0
1813,1,0
1814,4,0
1815,3,5
1816,8,0
1817,4,0
1818,6,0
1819,3,0
1820,0,0
1821,12,0
1822,0,0
1823,6,3
1824,14,0
1825,10,0
1826,5,4
1827,2,0
1828,7,1
1829,2,59
1830,2,0
1831,9,1
1832,3,0
1833,1,0
1834,14,0
1835,8,1
1836,3,0
1837,13,1
1838,1,0
1839,12,0
1840,0,0
1841,5,0
1842,17,0
1843,3,4
1844,4,0
1845,8,0
1846,5,0
1847,24,0
1848,7,0
1849,3,0
1850,5,0
1851,7,0
1852,9,0
1853,11,6
1854,9,0
1855,8,2
1856,3,21
1857,1,17
1858,9,0
1859,13,0
1860,2,0
1861,22,0
1862,2,9
1863,10,0
1864,4,0
1865,8,0
1866,1,0
1867,4,1
1868,4,0
1869,10,0
1870,10,1
1871,2,0
1872,2,7
1873,1,3
1874,1,21
1875,0,252
1876,7,2
1877,8,0
1878,10,0
1879,14,0
1880,3,1
1881,1,1
1882,6,0
1883,17,5
1884,6,0
1885,1,0
1886,2,12
1887,14,0
1888,3,0
1889,5,0
1890,2,0
1891,1,0
1892,2,0
1893,0,0
1894,0,8
1895,1,141
1896,3,1
1897,7,8
1898,4,0
1899,2,0
1900,6,5
1901,1,1
1902,10,0
1903,1,0
1904,9,0
1905,4,0
1906,3,0
1907,11,0
1908,5,0
1909,5,0
1910,17,0
1911,1,67
1912,3,43
1913,7,2
1914,3,0
1915,3,0
1916,3,1
1917,0,0
1918,10,1
1919,6,9
1920,18,0
1921,7,0
1922,5,1
1923,10,0
1924,0,108
1925,8,0
1926,1,27
1927,8,0
1928,27,3
1929,11,2
1930,4,1
1931,11,0
1932,6,7
1933,7,0
1934,2,11
1935,12,2
1936,0,0
1937,5,23
1938,5,12
1939,28,0
1940,3,5
1941,3,0
1942,1,2
1943,3,0
1944,23,1
1945,2,0
1946,7,1
1947,6,0
1948,3,0
1949,7,0
1950,2,4
1951,5,4
1952,2,0
1953,3,132
1954,7,0
1955,12,0
1956,4,5
1957,6,0
1958,1,0
1959,3,7
1960,4,5
1961,0,0
1962,7,0
1963,3,15
1964,6,1
1965,3,0
1966,6,0
1967,5,0
1968,22,0
1969,6,0
1970,4,27
1971,15,0
1972,18,0
1973,4,2
1974,0,1
1975,0,2
1976,7,9
1977,7,6
1978,0,3
1979,0,7
1980,3,0
1981,3,3
1982,10,0
1983,3,5
1984,0,0
1985,7,0
1986,5,0
1987,5,0
1988,7,5
1989,10,0
1990,4,0
1991,11,0
1992,4,0
1993,3,0
1994,4,3
1995,6,0
1996,9,0
1997,1,1
1998,11,0
